"Season","Date","Referee","HomeTeam","AwayTeam","FullTime","Halftime","HomeGoals","HomeGoalsHalftime","HomeShots","HomeShotsOnTarget","HomeCorners","HomeFouls","HomeYellowCards","HomeRedCards","AwayGoals","AwayGoalsHalftime","AwayShots","AwayShotsOnTarget","AwayCorners","AwayFouls","AwayYellowCards","AwayRedCards"
"2016/17",2016-12-18,"M Atkinson","Man City","Arsenal","HomeWin","AwayWin",2,0,14,5,8,9,4,0,1,1,6,1,1,13,2,0
"2016/17",2016-12-18,"K Friend","Tottenham","Burnley","HomeWin","Draw",2,1,30,9,11,10,1,0,1,1,5,2,2,11,2,0
"2016/17",2016-12-19,"M Dean","Everton","Liverpool","AwayWin","Draw",0,0,6,1,1,13,3,0,1,0,11,4,6,9,1,0
"2016/17",2016-12-26,"N Swarbrick","Arsenal","West Brom","HomeWin","Draw",1,0,26,11,6,11,2,0,0,0,3,1,5,7,1,0
"2016/17",2016-12-26,"C Pawson","Burnley","Middlesbrough","HomeWin","Draw",1,0,6,4,7,17,6,0,0,0,8,2,3,18,5,0
"2016/17",2016-12-26,"M Jones","Chelsea","Bournemouth","HomeWin","HomeWin",3,1,14,4,5,13,1,0,0,0,7,3,5,14,1,0
"2016/17",2016-12-26,"R Madley","Hull","Man City","AwayWin","Draw",0,0,10,3,4,11,1,0,3,0,16,6,7,14,0,0
"2016/17",2016-12-26,"S Attwell","Leicester","Everton","AwayWin","Draw",0,0,7,2,3,14,3,0,2,0,8,3,4,7,0,0
"2016/17",2016-12-26,"M Atkinson","Man United","Sunderland","HomeWin","HomeWin",3,1,26,9,5,6,1,0,1,0,7,4,5,9,1,0
"2016/17",2016-12-26,"A Marriner","Swansea","West Ham","AwayWin","AwayWin",1,0,14,7,8,10,0,0,4,1,14,7,4,12,0,0
"2016/17",2016-12-26,"M Clattenburg","Watford","Crystal Palace","Draw","AwayWin",1,0,9,3,7,18,2,0,1,1,10,4,3,17,4,0
"2016/17",2016-12-27,"M Oliver","Liverpool","Stoke","HomeWin","HomeWin",4,2,20,6,8,9,0,0,1,1,6,2,2,6,1,0
"2016/17",2016-12-28,"M Dean","Southampton","Tottenham","AwayWin","Draw",1,1,9,2,2,7,1,1,4,1,17,5,10,16,4,0
"2016/17",2016-12-30,"J Moss","Hull","Everton","Draw","Draw",2,1,13,4,5,10,2,0,2,1,20,7,5,13,2,0
"2016/17",2016-12-31,"G Scott","Burnley","Sunderland","HomeWin","HomeWin",4,1,16,6,6,10,1,0,1,0,11,3,2,8,1,0
"2016/17",2016-12-31,"R Madley","Chelsea","Stoke","HomeWin","HomeWin",4,1,18,7,8,12,3,0,2,0,5,2,3,10,2,0
"2016/17",2016-12-31,"A Taylor","Leicester","West Ham","HomeWin","HomeWin",1,1,12,4,7,11,5,0,0,0,25,5,7,8,3,0
"2016/17",2016-12-31,"C Pawson","Liverpool","Man City","HomeWin","HomeWin",1,1,5,1,4,12,2,0,0,0,9,2,6,12,1,0
"2016/17",2016-12-31,"L Mason","Man United","Middlesbrough","HomeWin","Draw",2,0,32,12,12,9,1,0,1,0,9,2,2,14,1,0
"2016/17",2016-12-31,"M Jones","Southampton","West Brom","AwayWin","Draw",1,1,10,1,8,13,1,1,2,1,7,3,3,17,3,0
"2016/17",2016-12-31,"K Friend","Swansea","Bournemouth","AwayWin","AwayWin",0,0,14,5,4,14,2,0,3,2,11,6,3,9,0,0
"2016/17",2017-01-01,"A Marriner","Arsenal","Crystal Palace","HomeWin","HomeWin",2,1,22,7,8,9,1,0,0,0,7,4,4,7,1,0
"2016/17",2017-01-01,"M Oliver","Watford","Tottenham","AwayWin","AwayWin",1,0,6,2,0,11,3,0,4,3,19,6,3,6,0,0
"2016/17",2017-01-02,"K Friend","Everton","Southampton","HomeWin","Draw",3,0,17,6,10,5,0,0,0,0,12,3,8,14,1,0
"2016/17",2017-01-02,"L Mason","Man City","Burnley","HomeWin","Draw",2,0,14,3,8,11,4,1,1,0,11,3,8,11,3,0
"2016/17",2017-01-02,"R Madley","Middlesbrough","Leicester","Draw","Draw",0,0,9,1,2,10,3,0,0,0,10,4,2,9,0,0
"2016/17",2017-01-02,"A Taylor","Sunderland","Liverpool","Draw","Draw",2,1,10,5,2,10,2,0,2,1,21,15,5,10,3,0
"2016/17",2017-01-02,"M Clattenburg","West Brom","Hull","HomeWin","AwayWin",3,0,8,5,7,5,0,0,1,1,17,6,9,4,0,0
"2016/17",2017-01-02,"M Dean","West Ham","Man United","AwayWin","Draw",0,0,8,2,2,9,1,1,2,0,13,6,1,13,2,0
"2016/17",2017-01-03,"M Oliver","Bournemouth","Arsenal","Draw","HomeWin",3,2,12,6,4,10,3,1,3,0,14,4,7,12,3,0
"2016/17",2017-01-03,"P Tierney","Crystal Palace","Swansea","AwayWin","AwayWin",1,0,7,3,4,13,2,0,2,1,11,4,5,14,1,0
"2016/17",2017-01-03,"N Swarbrick","Stoke","Watford","HomeWin","HomeWin",2,1,17,5,7,10,1,0,0,0,9,2,6,15,2,0
"2016/17",2017-01-04,"M Atkinson","Tottenham","Chelsea","HomeWin","HomeWin",2,1,9,2,1,9,3,0,0,0,11,2,6,8,2,0
"2016/17",2017-01-14,"P Tierney","Burnley","Southampton","HomeWin","Draw",1,0,9,3,2,14,1,0,0,0,20,5,7,14,2,0
"2016/17",2017-01-14,"M Atkinson","Hull","Bournemouth","HomeWin","Draw",3,1,14,3,4,13,0,0,1,1,8,6,5,11,1,0
"2016/17",2017-01-14,"A Marriner","Leicester","Chelsea","AwayWin","AwayWin",0,0,7,2,3,8,1,0,3,1,8,3,5,9,0,0
"2016/17",2017-01-14,"M Dean","Sunderland","Stoke","AwayWin","AwayWin",1,1,14,3,5,16,3,0,3,3,14,6,2,11,1,0
"2016/17",2017-01-14,"M Jones","Swansea","Arsenal","AwayWin","AwayWin",0,0,12,3,3,12,2,0,4,1,14,6,2,8,0,0
"2016/17",2017-01-14,"A Taylor","Tottenham","West Brom","HomeWin","HomeWin",4,2,21,11,8,11,0,0,0,0,3,0,0,12,2,0
"2016/17",2017-01-14,"J Moss","Watford","Middlesbrough","Draw","Draw",0,0,12,5,3,15,3,0,0,0,5,1,1,15,1,0
"2016/17",2017-01-14,"N Swarbrick","West Ham","Crystal Palace","HomeWin","Draw",3,0,14,3,2,10,4,0,0,0,10,1,2,14,2,0
"2016/17",2017-01-15,"M Clattenburg","Everton","Man City","HomeWin","HomeWin",4,1,6,4,3,17,2,0,0,0,13,5,6,7,2,0
"2016/17",2017-01-15,"M Oliver","Man United","Liverpool","Draw","AwayWin",1,0,9,3,5,17,1,0,1,1,13,4,7,13,3,0
"2016/17",2017-01-21,"L Mason","Bournemouth","Watford","Draw","AwayWin",2,0,15,5,9,6,1,0,2,1,10,3,4,16,1,0
"2016/17",2017-01-21,"A Taylor","Crystal Palace","Everton","AwayWin","Draw",0,0,8,2,8,10,0,0,1,0,16,8,7,15,1,0
"2016/17",2017-01-21,"K Friend","Liverpool","Swansea","AwayWin","Draw",2,0,16,5,6,7,1,0,3,0,6,3,3,7,1,0
"2016/17",2017-01-21,"A Marriner","Man City","Tottenham","Draw","Draw",2,0,17,7,5,10,2,0,2,0,6,2,4,7,4,0
"2016/17",2017-01-21,"M Atkinson","Middlesbrough","West Ham","AwayWin","AwayWin",1,1,11,2,7,7,2,0,3,2,13,5,5,14,1,0
"2016/17",2017-01-21,"M Clattenburg","Stoke","Man United","Draw","HomeWin",1,1,6,1,1,12,4,0,1,0,25,8,7,13,0,0
"2016/17",2017-01-21,"C Pawson","West Brom","Sunderland","HomeWin","HomeWin",2,2,14,5,1,15,1,0,0,0,9,3,4,12,1,0
"2016/17",2017-01-22,"J Moss","Arsenal","Burnley","HomeWin","Draw",2,0,24,8,10,12,1,1,1,0,13,7,4,11,3,0
"2016/17",2017-01-22,"N Swarbrick","Chelsea","Hull","HomeWin","HomeWin",2,1,9,5,9,12,1,0,0,0,9,4,7,10,3,0
"2016/17",2017-01-22,"M Oliver","Southampton","Leicester","HomeWin","HomeWin",3,2,20,7,7,8,0,0,0,0,11,2,2,10,1,0
"2016/17",2017-01-31,"A Marriner","Arsenal","Watford","AwayWin","AwayWin",1,0,20,5,9,12,3,0,2,2,10,6,5,15,3,0
"2016/17",2017-01-31,"J Moss","Bournemouth","Crystal Palace","AwayWin","Draw",0,0,10,2,2,14,0,0,2,0,11,4,3,23,4,0
"2016/17",2017-01-31,"M Dean","Burnley","Leicester","HomeWin","Draw",1,0,24,3,10,4,1,0,0,0,13,5,2,8,0,0
"2016/17",2017-01-31,"M Clattenburg","Liverpool","Chelsea","Draw","AwayWin",1,0,7,3,3,13,2,0,1,1,8,2,3,8,1,0
"2016/17",2017-01-31,"S Attwell","Middlesbrough","West Brom","Draw","Draw",1,1,11,3,4,12,2,0,1,1,16,5,2,13,1,0
"2016/17",2017-01-31,"L Mason","Sunderland","Tottenham","Draw","Draw",0,0,3,1,2,9,2,0,0,0,14,3,12,13,1,0
"2016/17",2017-01-31,"R East","Swansea","Southampton","HomeWin","HomeWin",2,1,11,5,5,10,2,0,1,0,10,2,4,19,0,0
"2016/17",2017-02-01,"M Jones","Man United","Hull","Draw","Draw",0,0,15,6,7,20,1,0,0,0,6,2,1,16,4,0
"2016/17",2017-02-01,"C Pawson","Stoke","Everton","Draw","Draw",1,1,14,7,5,21,1,0,1,1,14,5,5,12,0,0
"2016/17",2017-02-01,"K Friend","West Ham","Man City","AwayWin","AwayWin",0,0,6,1,2,11,3,0,4,3,11,4,4,14,3,0
"2016/17",2017-02-04,"M Atkinson","Chelsea","Arsenal","HomeWin","HomeWin",3,1,13,6,10,14,1,0,1,0,9,5,13,8,1,0
"2016/17",2017-02-04,"A Marriner","Crystal Palace","Sunderland","AwayWin","AwayWin",0,0,21,9,6,8,3,0,4,4,10,7,1,8,3,0
"2016/17",2017-02-04,"M Jones","Everton","Bournemouth","HomeWin","HomeWin",6,3,15,10,4,14,3,0,3,0,18,8,8,4,1,0
"2016/17",2017-02-04,"L Mason","Hull","Liverpool","HomeWin","HomeWin",2,1,7,4,1,9,2,0,0,0,22,5,15,12,1,0
"2016/17",2017-02-04,"G Scott","Southampton","West Ham","AwayWin","AwayWin",1,1,21,7,3,12,0,0,3,2,6,4,2,15,2,0
"2016/17",2017-02-04,"M Clattenburg","Tottenham","Middlesbrough","HomeWin","Draw",1,0,17,5,11,8,0,0,0,0,8,0,2,11,1,0
"2016/17",2017-02-04,"M Oliver","Watford","Burnley","HomeWin","HomeWin",2,2,16,7,3,12,5,0,1,0,11,7,6,10,0,1
"2016/17",2017-02-04,"K Friend","West Brom","Stoke","HomeWin","HomeWin",1,1,16,4,5,6,2,0,0,0,12,2,6,13,2,0
"2016/17",2017-02-05,"A Taylor","Leicester","Man United","AwayWin","AwayWin",0,0,11,1,10,12,2,0,3,2,15,9,3,13,4,0
"2016/17",2017-02-05,"M Dean","Man City","Swansea","HomeWin","HomeWin",2,1,17,5,10,9,2,0,1,0,4,2,3,13,3,0
"2016/17",2017-02-11,"M Clattenburg","Arsenal","Hull","HomeWin","HomeWin",2,1,17,7,3,12,3,0,0,0,9,4,8,9,1,1
"2016/17",2017-02-11,"A Taylor","Liverpool","Tottenham","HomeWin","HomeWin",2,2,17,9,10,14,3,0,0,0,7,2,3,14,4,0
"2016/17",2017-02-11,"R Madley","Man United","Watford","HomeWin","HomeWin",2,1,22,11,5,10,1,0,0,0,9,3,1,12,0,0
"2016/17",2017-02-11,"M Dean","Middlesbrough","Everton","Draw","Draw",0,0,9,3,5,14,2,0,0,0,7,3,2,9,0,0
"2016/17",2017-02-11,"M Atkinson","Stoke","Crystal Palace","HomeWin","Draw",1,0,7,4,5,10,1,0,0,0,6,1,5,14,3,0
"2016/17",2017-02-11,"P Tierney","Sunderland","Southampton","AwayWin","AwayWin",0,0,6,1,6,12,1,0,4,2,15,8,2,14,0,0
"2016/17",2017-02-11,"M Oliver","West Ham","West Brom","Draw","AwayWin",2,0,16,4,7,7,3,0,2,1,8,3,5,14,2,0
"2016/17",2017-02-12,"K Friend","Burnley","Chelsea","Draw","Draw",1,1,6,4,1,12,3,0,1,1,13,2,1,11,2,0
"2016/17",2017-02-12,"J Moss","Swansea","Leicester","HomeWin","HomeWin",2,2,10,4,7,7,2,0,0,0,9,1,3,14,2,0
"2016/17",2017-02-13,"N Swarbrick","Bournemouth","Man City","AwayWin","AwayWin",0,0,5,1,3,8,2,0,2,1,17,5,7,11,3,0
"2016/17",2017-02-25,"N Swarbrick","Chelsea","Swansea","HomeWin","Draw",3,1,16,5,8,11,1,0,1,1,3,2,1,14,3,0
"2016/17",2017-02-25,"R Madley","Crystal Palace","Middlesbrough","HomeWin","HomeWin",1,1,15,3,4,13,3,0,0,0,11,4,2,15,1,0
"2016/17",2017-02-25,"S Attwell","Everton","Sunderland","HomeWin","HomeWin",2,1,20,8,10,10,0,0,0,0,10,1,6,16,2,0
"2016/17",2017-02-25,"M Atkinson","Hull","Burnley","Draw","Draw",1,0,15,1,6,8,1,0,1,0,10,3,3,13,1,1
"2016/17",2017-02-25,"C Pawson","Watford","West Ham","Draw","HomeWin",1,1,9,1,4,18,4,0,1,0,13,2,6,14,1,1
"2016/17",2017-02-25,"M Clattenburg","West Brom","Bournemouth","HomeWin","HomeWin",2,2,13,4,8,12,2,0,1,1,12,4,6,5,0,0
"2016/17",2017-02-26,"J Moss","Tottenham","Stoke","HomeWin","HomeWin",4,4,21,9,8,11,2,0,0,0,5,3,5,14,3,0
"2016/17",2017-02-27,"M Oliver","Leicester","Liverpool","HomeWin","HomeWin",3,2,13,7,5,8,0,0,1,0,17,7,12,5,0,0
"2016/17",2017-03-04,"M Dean","Leicester","Hull","HomeWin","Draw",3,1,17,5,10,12,1,0,1,1,10,4,4,13,1,0
"2016/17",2017-03-04,"R Madley","Liverpool","Arsenal","HomeWin","HomeWin",3,2,18,7,9,8,1,0,1,0,7,3,3,15,2,0
"2016/17",2017-03-04,"K Friend","Man United","Bournemouth","Draw","Draw",1,1,20,7,15,9,3,0,1,1,3,1,2,11,2,1
"2016/17",2017-03-04,"C Pawson","Stoke","Middlesbrough","HomeWin","HomeWin",2,2,13,8,6,16,1,0,0,0,8,2,1,20,2,0
"2016/17",2017-03-04,"A Taylor","Swansea","Burnley","HomeWin","Draw",3,1,23,10,9,7,2,0,2,1,6,4,2,13,2,0
"2016/17",2017-03-04,"J Moss","Watford","Southampton","AwayWin","AwayWin",3,1,16,4,6,16,3,0,4,2,20,11,5,9,2,0
"2016/17",2017-03-04,"M Jones","West Brom","Crystal Palace","AwayWin","Draw",0,0,11,1,5,8,0,0,2,0,10,4,5,12,1,0
"2016/17",2017-03-05,"M Atkinson","Sunderland","Man City","AwayWin","AwayWin",0,0,11,3,6,11,1,0,2,1,14,7,4,4,0,0
"2016/17",2017-03-05,"M Oliver","Tottenham","Everton","HomeWin","HomeWin",3,1,20,7,7,9,1,0,2,0,8,4,2,14,2,0
"2016/17",2017-03-06,"A Marriner","West Ham","Chelsea","AwayWin","AwayWin",1,0,11,2,6,8,0,0,2,1,9,4,4,8,1,0
"2016/17",2017-03-08,"N Swarbrick","Man City","Stoke","Draw","Draw",0,0,12,1,8,8,1,0,0,0,5,2,1,11,3,0
"2016/17",2017-03-11,"R Madley","Bournemouth","West Ham","HomeWin","Draw",3,1,21,9,5,20,4,0,2,1,15,7,6,15,2,0
"2016/17",2017-03-11,"G Scott","Everton","West Brom","HomeWin","HomeWin",3,2,16,5,4,8,1,0,0,0,5,2,6,12,2,0
"2016/17",2017-03-11,"A Marriner","Hull","Swansea","HomeWin","Draw",2,0,15,7,2,14,3,0,1,0,11,3,7,5,1,0
"2016/17",2017-03-12,"C Pawson","Liverpool","Burnley","HomeWin","Draw",2,1,10,3,11,12,2,0,1,1,11,1,1,16,2,0
"2016/17",2017-03-18,"M Dean","Bournemouth","Swansea","HomeWin","HomeWin",2,1,12,6,2,10,0,0,0,0,10,1,4,9,2,0
"2016/17",2017-03-18,"M Atkinson","Crystal Palace","Watford","HomeWin","Draw",1,0,7,0,3,8,0,0,0,0,6,2,2,15,2,0
"2016/17",2017-03-18,"P Tierney","Everton","Hull","HomeWin","HomeWin",4,1,14,8,5,9,2,0,0,0,6,0,8,7,0,1
"2016/17",2017-03-18,"A Taylor","Stoke","Chelsea","AwayWin","Draw",1,1,5,1,5,16,4,1,2,1,20,7,11,11,2,0
"2016/17",2017-03-18,"R Madley","Sunderland","Burnley","Draw","Draw",0,0,14,5,3,14,2,0,0,0,17,3,5,7,1,0
"2016/17",2017-03-18,"N Swarbrick","West Brom","Arsenal","HomeWin","Draw",3,1,12,8,4,5,1,0,1,1,11,2,5,6,0,0
"2016/17",2017-03-18,"R East","West Ham","Leicester","AwayWin","AwayWin",2,1,20,7,6,10,0,0,3,3,11,5,5,14,1,0
"2016/17",2017-03-19,"M Oliver","Man City","Liverpool","Draw","Draw",1,0,13,3,9,14,3,0,1,0,13,4,8,7,3,0
"2016/17",2017-03-19,"J Moss","Middlesbrough","Man United","AwayWin","AwayWin",1,0,10,3,8,9,1,0,3,1,14,6,3,8,1,0
"2016/17",2017-03-19,"A Marriner","Tottenham","Southampton","HomeWin","HomeWin",2,2,12,6,5,12,3,0,1,0,8,3,1,13,3,0
"2016/17",2017-04-01,"S Attwell","Burnley","Tottenham","AwayWin","Draw",0,0,13,2,3,9,2,0,2,0,19,7,7,6,0,0
"2016/17",2017-04-01,"C Pawson","Chelsea","Crystal Palace","AwayWin","AwayWin",1,1,24,11,9,12,3,0,2,2,8,3,3,14,2,0
"2016/17",2017-04-01,"M Jones","Hull","West Ham","HomeWin","AwayWin",2,0,7,3,5,16,2,0,1,1,12,4,5,9,2,0
"2016/17",2017-04-01,"L Mason","Leicester","Stoke","HomeWin","HomeWin",2,1,23,10,10,7,1,0,0,0,10,2,4,11,4,0
"2016/17",2017-04-01,"A Taylor","Liverpool","Everton","HomeWin","HomeWin",3,2,10,6,2,17,1,0,1,1,9,4,3,10,3,0
"2016/17",2017-04-01,"M Dean","Man United","West Brom","Draw","Draw",0,0,18,3,6,15,3,0,0,0,3,1,1,13,3,0
"2016/17",2017-04-01,"J Moss","Southampton","Bournemouth","Draw","Draw",0,0,14,4,6,14,1,0,0,0,12,3,3,8,0,0
"2016/17",2017-04-01,"L Probert","Watford","Sunderland","HomeWin","Draw",1,0,23,10,13,12,1,0,0,0,11,3,9,8,3,0
"2016/17",2017-04-02,"A Marriner","Arsenal","Man City","Draw","AwayWin",2,1,8,3,3,8,3,0,2,2,14,5,8,15,2,0
"2016/17",2017-04-02,"R Madley","Swansea","Middlesbrough","Draw","Draw",0,0,15,3,11,9,2,0,0,0,8,1,3,16,3,0
"2016/17",2017-04-04,"K Friend","Burnley","Stoke","HomeWin","Draw",1,0,7,3,3,9,3,0,0,0,15,2,5,16,2,0
"2016/17",2017-04-04,"G Scott","Leicester","Sunderland","HomeWin","Draw",2,0,19,8,5,12,0,0,0,0,15,3,6,13,1,0
"2016/17",2017-04-04,"N Swarbrick","Man United","Everton","Draw","AwayWin",1,0,18,3,6,10,1,0,1,1,11,4,5,18,4,1
"2016/17",2017-04-04,"P Tierney","Watford","West Brom","HomeWin","HomeWin",2,1,9,2,5,11,1,1,0,0,18,2,6,14,4,0
"2016/17",2017-04-05,"M Atkinson","Arsenal","West Ham","HomeWin","Draw",3,0,21,8,5,11,2,0,0,0,7,2,0,5,2,0
"2016/17",2017-04-05,"M Dean","Chelsea","Man City","HomeWin","HomeWin",2,2,10,4,2,10,1,0,1,1,17,7,9,14,3,0
"2016/17",2017-04-05,"M Oliver","Hull","Middlesbrough","HomeWin","HomeWin",4,3,17,5,8,13,2,0,2,2,12,4,4,12,1,0
"2016/17",2017-04-05,"L Mason","Liverpool","Bournemouth","Draw","Draw",2,1,20,8,7,11,1,0,2,1,7,2,2,8,1,0
"2016/17",2017-04-05,"R East","Southampton","Crystal Palace","HomeWin","Draw",3,1,25,9,11,16,2,0,1,1,17,3,11,11,1,0
"2016/17",2017-04-05,"J Moss","Swansea","Tottenham","AwayWin","HomeWin",1,1,4,1,5,7,1,0,3,0,18,8,7,8,1,0
"2016/17",2017-04-08,"A Marriner","Bournemouth","Chelsea","AwayWin","AwayWin",1,1,12,1,4,7,2,0,3,2,15,5,4,11,3,0
"2016/17",2017-04-08,"J Moss","Man City","Hull","HomeWin","HomeWin",3,1,23,7,7,6,0,0,1,0,6,1,3,8,2,0
"2016/17",2017-04-08,"M Atkinson","Middlesbrough","Burnley","Draw","Draw",0,0,12,5,4,9,0,0,0,0,7,2,3,12,3,0
"2016/17",2017-04-08,"M Dean","Stoke","Liverpool","AwayWin","HomeWin",1,1,9,4,5,7,0,0,2,0,14,4,8,11,2,0
"2016/17",2017-04-08,"A Taylor","Tottenham","Watford","HomeWin","HomeWin",4,3,19,6,7,12,0,0,0,0,8,2,5,12,1,0
"2016/17",2017-04-08,"C Kavanagh","West Brom","Southampton","AwayWin","AwayWin",0,0,17,6,7,12,2,0,1,1,10,3,3,12,2,0
"2016/17",2017-04-08,"K Friend","West Ham","Swansea","HomeWin","HomeWin",1,1,14,6,4,12,5,0,0,0,4,1,3,12,1,0
"2016/17",2017-04-09,"R Madley","Everton","Leicester","HomeWin","HomeWin",4,3,12,7,4,8,2,0,2,2,6,4,6,15,2,0
"2016/17",2017-04-09,"C Pawson","Sunderland","Man United","AwayWin","AwayWin",0,0,9,4,4,14,1,1,3,1,18,9,5,20,5,0
"2016/17",2017-04-10,"M Oliver","Crystal Palace","Arsenal","HomeWin","HomeWin",3,1,17,6,5,11,0,0,0,0,11,3,8,10,1,0
"2016/17",2017-04-15,"M Dean","Crystal Palace","Leicester","Draw","AwayWin",2,0,15,4,8,10,0,0,2,1,6,2,5,16,2,0
"2016/17",2017-04-15,"M Clattenburg","Everton","Burnley","HomeWin","Draw",3,0,29,7,6,15,2,0,1,0,13,6,7,14,0,0
"2016/17",2017-04-15,"N Swarbrick","Southampton","Man City","AwayWin","Draw",0,0,8,1,3,9,3,0,3,0,18,5,8,8,0,0
"2016/17",2017-04-15,"S Attwell","Stoke","Hull","HomeWin","HomeWin",3,1,14,4,3,12,0,0,1,0,14,3,7,5,2,0
"2016/17",2017-04-15,"A Marriner","Sunderland","West Ham","Draw","Draw",2,1,14,4,8,14,1,0,2,1,7,3,1,10,0,1
"2016/17",2017-04-15,"M Oliver","Tottenham","Bournemouth","HomeWin","HomeWin",4,2,24,14,13,8,0,0,0,0,5,1,1,10,1,0
"2016/17",2017-04-15,"L Mason","Watford","Swansea","HomeWin","HomeWin",1,1,15,7,6,8,0,0,0,0,13,4,2,13,0,0
"2016/17",2017-04-16,"R Madley","Man United","Chelsea","HomeWin","HomeWin",2,1,9,3,1,16,3,0,0,0,5,0,3,20,3,0
"2016/17",2017-04-16,"J Moss","West Brom","Liverpool","AwayWin","AwayWin",0,0,7,2,4,15,3,0,1,1,15,2,4,9,1,0
"2016/17",2017-04-17,"A Taylor","Middlesbrough","Arsenal","AwayWin","AwayWin",1,0,13,5,2,11,2,0,2,1,12,4,4,16,2,0
"2016/17",2017-04-22,"G Scott","Bournemouth","Middlesbrough","HomeWin","HomeWin",4,2,20,10,4,4,0,0,0,0,5,2,3,14,2,1
"2016/17",2017-04-22,"R Madley","Hull","Watford","HomeWin","Draw",2,0,8,3,4,10,3,1,0,0,13,2,7,11,1,0
"2016/17",2017-04-22,"M Oliver","Swansea","Stoke","HomeWin","HomeWin",2,1,10,6,11,5,2,0,0,0,9,3,4,14,2,0
"2016/17",2017-04-22,"R East","West Ham","Everton","Draw","Draw",0,0,15,3,8,9,2,0,0,0,4,0,4,15,3,0
"2016/17",2017-04-23,"A Taylor","Burnley","Man United","AwayWin","AwayWin",0,0,8,0,3,17,2,0,2,2,12,6,3,16,1,0
"2016/17",2017-04-23,"A Marriner","Liverpool","Crystal Palace","AwayWin","Draw",1,1,14,1,4,8,1,0,2,1,7,3,3,10,2,0
"2016/17",2017-04-25,"L Mason","Chelsea","Southampton","HomeWin","HomeWin",4,2,17,7,6,13,2,0,2,1,12,4,7,9,2,0
"2016/17",2017-04-26,"M Jones","Arsenal","Leicester","HomeWin","Draw",1,0,12,5,12,9,2,0,0,0,7,3,1,13,4,0
"2016/17",2017-04-26,"J Moss","Crystal Palace","Tottenham","AwayWin","Draw",0,0,6,1,2,13,3,0,1,0,18,4,11,15,3,0
"2016/17",2017-04-26,"M Dean","Middlesbrough","Sunderland","HomeWin","HomeWin",1,1,6,2,3,15,3,0,0,0,10,4,5,11,3,0
"2016/17",2017-04-27,"M Atkinson","Man City","Man United","Draw","Draw",0,0,19,6,7,10,1,0,0,0,3,1,4,8,0,1
"2016/17",2017-04-29,"R Madley","Crystal Palace","Burnley","AwayWin","AwayWin",0,0,15,5,14,11,2,0,2,1,9,3,4,12,0,0
"2016/17",2017-04-29,"M Dean","Southampton","Hull","Draw","Draw",0,0,11,2,6,9,0,0,0,0,9,1,6,13,3,0
"2016/17",2017-04-29,"L Probert","Stoke","West Ham","Draw","Draw",0,0,19,4,5,12,1,0,0,0,12,4,3,3,0,0
"2016/17",2017-04-29,"S Attwell","Sunderland","Bournemouth","AwayWin","Draw",0,0,17,5,6,13,3,0,1,0,15,7,5,9,2,0
"2016/17",2017-04-29,"M Clattenburg","West Brom","Leicester","AwayWin","AwayWin",0,0,16,4,5,14,2,0,1,1,6,1,6,9,2,0
"2016/17",2017-04-30,"J Moss","Everton","Chelsea","AwayWin","Draw",0,0,12,4,2,13,3,0,3,0,11,5,4,11,4,0
"2016/17",2017-04-30,"N Swarbrick","Man United","Swansea","Draw","HomeWin",1,1,12,6,5,11,2,0,1,0,12,4,2,13,2,0
"2016/17",2017-04-30,"K Friend","Middlesbrough","Man City","Draw","HomeWin",2,1,14,6,4,9,4,0,2,0,22,4,11,9,4,0
"2016/17",2017-04-30,"M Oliver","Tottenham","Arsenal","HomeWin","Draw",2,0,20,11,14,7,1,0,0,0,12,4,5,15,3,0
"2016/17",2017-05-01,"C Pawson","Watford","Liverpool","AwayWin","AwayWin",0,0,9,2,3,11,3,0,1,1,12,8,5,9,1,0
"2016/17",2017-05-05,"A Taylor","West Ham","Tottenham","HomeWin","Draw",1,0,13,5,3,8,4,0,0,0,11,5,7,9,2,0
"2016/17",2017-05-06,"P Tierney","Bournemouth","Stoke","Draw","AwayWin",2,0,12,2,0,10,2,0,2,1,14,3,7,15,0,0
"2016/17",2017-05-06,"M Jones","Burnley","West Brom","Draw","Draw",2,0,14,4,5,9,1,0,2,0,11,3,8,14,3,0
"2016/17",2017-05-06,"N Swarbrick","Hull","Sunderland","AwayWin","Draw",0,0,16,6,7,10,3,0,2,0,12,5,4,8,1,0
"2016/17",2017-05-06,"R East","Leicester","Watford","HomeWin","HomeWin",3,1,11,5,10,8,0,0,0,0,14,7,1,10,0,0
"2016/17",2017-05-06,"M Oliver","Man City","Crystal Palace","HomeWin","HomeWin",5,1,26,12,9,12,1,0,0,0,5,2,3,8,3,0
"2016/17",2017-05-06,"M Atkinson","Swansea","Everton","HomeWin","HomeWin",1,1,9,4,9,5,0,0,0,0,8,2,5,13,0,0
"2016/17",2017-05-07,"A Marriner","Arsenal","Man United","HomeWin","Draw",2,0,9,4,5,14,1,0,0,0,10,4,9,10,0,0
"2016/17",2017-05-07,"R Madley","Liverpool","Southampton","Draw","Draw",0,0,17,8,3,9,1,0,0,0,4,0,6,4,3,0
"2016/17",2017-05-08,"C Pawson","Chelsea","Middlesbrough","HomeWin","HomeWin",3,2,21,7,8,8,0,0,0,0,2,1,1,21,2,0
"2016/17",2017-05-10,"J Moss","Southampton","Arsenal","AwayWin","Draw",0,0,14,3,8,5,1,0,2,0,11,4,5,5,2,0
